,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition
11,1.0,10.0,0.0,1.0,BAL,Missed FG,-31.0,"1,10",29.0
12,2.0,4.0,0.0,1.0,BAL,Missed FG,-31.0,"2,4",23.0
13,3.0,4.0,0.0,1.0,BAL,Missed FG,-31.0,"3,4",23.0
14,4.0,4.0,0.0,1.0,BAL,Missed FG,-31.0,"4,4",23.0
0,1.0,10.0,1.0,1.0,KC,End of Half,-19.0,"1,10",69.0
1,1.0,15.0,1.0,1.0,KC,End of Half,-19.0,"1,15",74.0
2,2.0,8.0,1.0,1.0,KC,End of Half,-19.0,"2,8",67.0
3,3.0,11.0,1.0,1.0,KC,End of Half,-19.0,"3,11",70.0
5,1.0,10.0,1.0,1.0,KC,End of Half,-19.0,"1,10",59.0
6,1.0,10.0,0.0,1.0,KC,End of Half,-19.0,"1,10",49.0
7,2.0,9.0,0.0,1.0,KC,End of Half,-19.0,"2,9",48.0
8,3.0,8.0,0.0,1.0,KC,End of Half,-19.0,"3,8",47.0
10,4.0,9.0,0.0,1.0,KC,End of Half,-19.0,"4,9",48.0
1,1.0,10.0,1.0,1.0,BAL,Interception,-30.0,"1,10",80.0
2,2.0,5.0,1.0,1.0,BAL,Interception,-30.0,"2,5",75.0
3,1.0,10.0,1.0,1.0,BAL,Interception,-30.0,"1,10",58.0
4,2.0,10.0,1.0,1.0,BAL,Interception,-30.0,"2,10",58.0
5,3.0,6.0,1.0,1.0,BAL,Interception,-30.0,"3,6",54.0
6,1.0,10.0,1.0,1.0,BAL,Interception,-30.0,"1,10",45.0
7,2.0,1.0,1.0,1.0,BAL,Interception,-30.0,"2,1",36.0
8,1.0,10.0,1.0,1.0,BAL,Interception,-30.0,"1,10",34.0
9,1.0,20.0,0.0,1.0,BAL,Interception,-30.0,"1,20",44.0
10,2.0,18.0,0.0,1.0,BAL,Interception,-30.0,"2,18",42.0
11,3.0,9.0,0.0,1.0,BAL,Interception,-30.0,"3,9",33.0
0,1.0,6.0,1.0,1.0,KC,Touchdown,44.0,"1,6",6.0
1,2.0,5.0,1.0,1.0,KC,Touchdown,44.0,"2,5",5.0
2,1.0,2.0,1.0,1.0,KC,Touchdown,44.0,"1,2",2.0
1,1.0,10.0,1.0,1.0,BAL,Touchdown,-14.0,"1,10",64.0
2,2.0,2.0,1.0,1.0,BAL,Touchdown,-14.0,"2,2",56.0
3,1.0,10.0,1.0,1.0,BAL,Touchdown,-14.0,"1,10",52.0
4,2.0,10.0,1.0,1.0,BAL,Touchdown,-14.0,"2,10",52.0
5,3.0,8.0,1.0,1.0,BAL,Touchdown,-14.0,"3,8",50.0
6,1.0,10.0,1.0,1.0,BAL,Touchdown,-14.0,"1,10",40.0
7,1.0,10.0,1.0,1.0,BAL,Touchdown,-14.0,"1,10",24.0
8,2.0,1.0,1.0,1.0,BAL,Touchdown,-14.0,"2,1",15.0
9,1.0,10.0,1.0,1.0,BAL,Touchdown,-14.0,"1,10",11.0
10,2.0,8.0,1.0,1.0,BAL,Touchdown,-14.0,"2,8",9.0
11,3.0,8.0,1.0,1.0,BAL,Touchdown,-14.0,"3,8",9.0
1,1.0,10.0,0.0,1.0,KC,Punt,-30.0,"1,10",80.0
2,2.0,8.0,0.0,1.0,KC,Punt,-30.0,"2,8",78.0
3,3.0,6.0,0.0,1.0,KC,Punt,-30.0,"3,6",76.0
4,4.0,1.0,0.0,1.0,KC,Punt,-30.0,"4,1",71.0
5,4.0,6.0,0.0,1.0,KC,Punt,-30.0,"4,6",76.0
0,1.0,10.0,1.0,1.0,BAL,Punt,-2.0,"1,10",52.0
1,1.0,10.0,0.0,1.0,BAL,Punt,-2.0,"1,10",41.0
2,2.0,10.0,0.0,1.0,BAL,Punt,-2.0,"2,10",41.0
4,3.0,10.0,0.0,1.0,BAL,Punt,-2.0,"3,10",41.0
5,4.0,10.0,0.0,1.0,BAL,Punt,-2.0,"4,10",41.0
0,1.0,10.0,1.0,1.0,KC,Field Goal,-40.0,"1,10",90.0
1,2.0,6.0,1.0,1.0,KC,Field Goal,-40.0,"2,6",86.0
2,3.0,4.0,1.0,1.0,KC,Field Goal,-40.0,"3,4",84.0
3,1.0,10.0,0.0,1.0,KC,Field Goal,-40.0,"1,10",34.0
4,2.0,11.0,0.0,1.0,KC,Field Goal,-40.0,"2,11",35.0
5,3.0,11.0,0.0,1.0,KC,Field Goal,-40.0,"3,11",35.0
6,4.0,11.0,0.0,1.0,KC,Field Goal,-40.0,"4,11",35.0
1,1.0,10.0,1.0,1.0,BAL,Touchdown,-26.0,"1,10",76.0
2,2.0,6.0,1.0,1.0,BAL,Touchdown,-26.0,"2,6",72.0
3,1.0,10.0,1.0,1.0,BAL,Touchdown,-26.0,"1,10",63.0
4,1.0,10.0,1.0,1.0,BAL,Touchdown,-26.0,"1,10",39.0
5,2.0,6.0,1.0,1.0,BAL,Touchdown,-26.0,"2,6",35.0
6,3.0,6.0,1.0,1.0,BAL,Touchdown,-26.0,"3,6",35.0
7,1.0,10.0,1.0,1.0,BAL,Touchdown,-26.0,"1,10",29.0
8,2.0,4.0,1.0,1.0,BAL,Touchdown,-26.0,"2,4",23.0
9,1.0,1.0,1.0,1.0,BAL,Touchdown,-26.0,"1,1",1.0
1,1.0,10.0,1.0,1.0,KC,Touchdown,-30.0,"1,10",80.0
2,2.0,2.0,1.0,1.0,KC,Touchdown,-30.0,"2,2",72.0
3,1.0,10.0,1.0,1.0,KC,Touchdown,-30.0,"1,10",57.0
4,2.0,10.0,1.0,1.0,KC,Touchdown,-30.0,"2,10",57.0
5,1.0,10.0,1.0,1.0,KC,Touchdown,-30.0,"1,10",43.0
6,1.0,10.0,1.0,1.0,KC,Touchdown,-30.0,"1,10",19.0
7,2.0,1.0,1.0,1.0,KC,Touchdown,-30.0,"2,1",10.0
1,1.0,10.0,1.0,1.0,BAL,Touchdown,-24.0,"1,10",74.0
2,1.0,10.0,1.0,1.0,BAL,Touchdown,-24.0,"1,10",60.0
3,2.0,1.0,1.0,1.0,BAL,Touchdown,-24.0,"2,1",51.0
4,1.0,10.0,1.0,1.0,BAL,Touchdown,-24.0,"1,10",49.0
5,1.0,10.0,1.0,1.0,BAL,Touchdown,-24.0,"1,10",44.0
6,2.0,1.0,1.0,1.0,BAL,Touchdown,-24.0,"2,1",35.0
7,1.0,10.0,1.0,1.0,BAL,Touchdown,-24.0,"1,10",33.0
9,2.0,8.0,1.0,1.0,BAL,Touchdown,-24.0,"2,8",31.0
10,3.0,8.0,1.0,1.0,BAL,Touchdown,-24.0,"3,8",31.0
2,1.0,10.0,0.0,1.0,KC,Downs,-29.0,"1,10",79.0
3,2.0,18.0,0.0,1.0,KC,Downs,-29.0,"2,18",87.0
4,3.0,18.0,0.0,1.0,KC,Downs,-29.0,"3,18",87.0
5,4.0,18.0,0.0,1.0,KC,Downs,-29.0,"4,18",87.0
0,1.0,9.0,1.0,1.0,BAL,Touchdown,41.0,"1,9",9.0
2,2.0,7.0,1.0,1.0,BAL,Touchdown,41.0,"2,7",7.0
4,3.0,2.0,1.0,1.0,BAL,Touchdown,41.0,"3,2",2.0
6,4.0,1.0,1.0,1.0,BAL,Touchdown,41.0,"4,1",1.0
1,1.0,10.0,1.0,1.0,CAR,Touchdown,-20.0,"1,10",70.0
2,2.0,2.0,1.0,1.0,CAR,Touchdown,-20.0,"2,2",62.0
3,1.0,10.0,1.0,1.0,CAR,Touchdown,-20.0,"1,10",53.0
4,2.0,9.0,1.0,1.0,CAR,Touchdown,-20.0,"2,9",52.0
5,3.0,9.0,1.0,1.0,CAR,Touchdown,-20.0,"3,9",52.0
6,1.0,10.0,1.0,1.0,CAR,Touchdown,-20.0,"1,10",37.0
7,1.0,10.0,1.0,1.0,CAR,Touchdown,-20.0,"1,10",27.0
8,1.0,15.0,1.0,1.0,CAR,Touchdown,-20.0,"1,15",32.0
9,2.0,11.0,1.0,1.0,CAR,Touchdown,-20.0,"2,11",28.0
11,3.0,1.0,1.0,1.0,CAR,Touchdown,-20.0,"3,1",18.0
12,1.0,10.0,1.0,1.0,CAR,Touchdown,-20.0,"1,10",11.0
13,2.0,2.0,1.0,1.0,CAR,Touchdown,-20.0,"2,2",3.0
14,3.0,1.0,1.0,1.0,CAR,Touchdown,-20.0,"3,1",2.0
15,4.0,1.0,1.0,1.0,CAR,Touchdown,-20.0,"4,1",2.0
16,1.0,1.0,1.0,1.0,CAR,Touchdown,-20.0,"1,1",1.0
18,1.0,6.0,1.0,1.0,CAR,Touchdown,-20.0,"1,6",6.0
19,1.0,11.0,1.0,1.0,CAR,Touchdown,-20.0,"1,11",11.0
1,1.0,10.0,1.0,1.0,PHI,Punt,-24.0,"1,10",74.0
2,2.0,6.0,1.0,1.0,PHI,Punt,-24.0,"2,6",70.0
3,3.0,4.0,1.0,1.0,PHI,Punt,-24.0,"3,4",68.0
4,3.0,9.0,1.0,1.0,PHI,Punt,-24.0,"3,9",73.0
5,1.0,10.0,0.0,1.0,PHI,Punt,-24.0,"1,10",55.0
6,2.0,10.0,0.0,1.0,PHI,Punt,-24.0,"2,10",55.0
7,3.0,2.0,0.0,1.0,PHI,Punt,-24.0,"3,2",47.0
8,4.0,2.0,0.0,1.0,PHI,Punt,-24.0,"4,2",47.0
0,1.0,10.0,0.0,1.0,CAR,Interception,-25.0,"1,10",75.0
1,2.0,6.0,0.0,1.0,CAR,Interception,-25.0,"2,6",71.0
0,1.0,10.0,0.0,1.0,PHI,Field Goal,18.0,"1,10",32.0
1,2.0,9.0,0.0,1.0,PHI,Field Goal,18.0,"2,9",31.0
2,2.0,14.0,0.0,1.0,PHI,Field Goal,18.0,"2,14",36.0
3,3.0,14.0,0.0,1.0,PHI,Field Goal,18.0,"3,14",36.0
4,4.0,9.0,0.0,1.0,PHI,Field Goal,18.0,"4,9",31.0
1,1.0,10.0,0.0,1.0,CAR,Fumble,-25.0,"1,10",75.0
2,2.0,10.0,0.0,1.0,CAR,Fumble,-25.0,"2,10",75.0
4,3.0,10.0,0.0,1.0,CAR,Fumble,-25.0,"3,10",75.0
1,1.0,10.0,1.0,1.0,CAR,Punt,-30.0,"1,10",80.0
2,2.0,7.0,1.0,1.0,CAR,Punt,-30.0,"2,7",77.0
3,3.0,1.0,1.0,1.0,CAR,Punt,-30.0,"3,1",71.0
4,1.0,10.0,0.0,1.0,CAR,Punt,-30.0,"1,10",67.0
5,2.0,14.0,0.0,1.0,CAR,Punt,-30.0,"2,14",71.0
6,3.0,15.0,0.0,1.0,CAR,Punt,-30.0,"3,15",72.0
7,4.0,15.0,0.0,1.0,CAR,Punt,-30.0,"4,15",72.0
1,1.0,10.0,0.0,1.0,CAR,Interception,-20.0,"1,10",70.0
2,2.0,7.0,0.0,1.0,CAR,Interception,-20.0,"2,7",67.0
3,3.0,7.0,0.0,1.0,CAR,Interception,-20.0,"3,7",67.0
0,1.0,9.0,1.0,1.0,PHI,Touchdown,41.0,"1,9",9.0
1,1.0,10.0,0.0,1.0,CAR,Punt,-15.0,"1,10",65.0
2,2.0,8.0,0.0,1.0,CAR,Punt,-15.0,"2,8",63.0
3,3.0,5.0,0.0,1.0,CAR,Punt,-15.0,"3,5",60.0
4,4.0,11.0,0.0,1.0,CAR,Punt,-15.0,"4,11",66.0
0,1.0,10.0,1.0,1.0,PHI,Touchdown,-24.0,"1,10",74.0
1,2.0,10.0,1.0,1.0,PHI,Touchdown,-24.0,"2,10",74.0
2,1.0,10.0,1.0,1.0,PHI,Touchdown,-24.0,"1,10",57.0
3,2.0,8.0,1.0,1.0,PHI,Touchdown,-24.0,"2,8",55.0
4,1.0,10.0,1.0,1.0,PHI,Touchdown,-24.0,"1,10",40.0
5,2.0,4.0,1.0,1.0,PHI,Touchdown,-24.0,"2,4",34.0
6,1.0,10.0,1.0,1.0,PHI,Touchdown,-24.0,"1,10",18.0
7,2.0,10.0,1.0,1.0,PHI,Touchdown,-24.0,"2,10",18.0
8,3.0,4.0,1.0,1.0,PHI,Touchdown,-24.0,"3,4",12.0
9,1.0,7.0,1.0,1.0,PHI,Touchdown,-24.0,"1,7",7.0
10,2.0,4.0,1.0,1.0,PHI,Touchdown,-24.0,"2,4",4.0
2,1.0,10.0,1.0,1.0,CAR,Field Goal,-10.0,"1,10",60.0
3,2.0,10.0,1.0,1.0,CAR,Field Goal,-10.0,"2,10",60.0
4,1.0,10.0,1.0,1.0,CAR,Field Goal,-10.0,"1,10",27.0
6,1.0,10.0,1.0,1.0,CAR,Field Goal,-10.0,"1,10",10.0
8,2.0,8.0,1.0,1.0,CAR,Field Goal,-10.0,"2,8",8.0
9,1.0,10.0,0.0,1.0,CAR,Field Goal,-10.0,"1,10",40.0
11,3.0,4.0,0.0,1.0,CAR,Field Goal,-10.0,"3,4",4.0
12,4.0,4.0,0.0,1.0,CAR,Field Goal,-10.0,"4,4",4.0
1,1.0,10.0,1.0,1.0,PHI,Punt,-35.0,"1,10",85.0
2,1.0,10.0,1.0,1.0,PHI,Punt,-35.0,"1,10",74.0
3,2.0,6.0,1.0,1.0,PHI,Punt,-35.0,"2,6",70.0
4,1.0,10.0,0.0,1.0,PHI,Punt,-35.0,"1,10",55.0
5,2.0,10.0,0.0,1.0,PHI,Punt,-35.0,"2,10",55.0
7,3.0,7.0,0.0,1.0,PHI,Punt,-35.0,"3,7",52.0
9,4.0,7.0,0.0,1.0,PHI,Punt,-35.0,"4,7",52.0
0,1.0,10.0,0.0,1.0,CAR,End of Half,-35.0,"1,10",85.0
1,1.0,10.0,1.0,1.0,PHI,Interception,-30.0,"1,10",80.0
2,2.0,3.0,1.0,1.0,PHI,Interception,-30.0,"2,3",73.0
3,3.0,1.0,1.0,1.0,PHI,Interception,-30.0,"3,1",71.0
4,1.0,10.0,1.0,1.0,PHI,Interception,-30.0,"1,10",69.0
5,1.0,10.0,1.0,1.0,PHI,Interception,-30.0,"1,10",44.0
6,2.0,5.0,1.0,1.0,PHI,Interception,-30.0,"2,5",39.0
7,3.0,5.0,1.0,1.0,PHI,Interception,-30.0,"3,5",39.0
8,1.0,10.0,0.0,1.0,PHI,Interception,-30.0,"1,10",34.0
9,2.0,6.0,0.0,1.0,PHI,Interception,-30.0,"2,6",30.0
0,1.0,10.0,0.0,1.0,CAR,Interception,-15.0,"1,10",65.0
1,2.0,8.0,0.0,1.0,CAR,Interception,-15.0,"2,8",63.0
3,3.0,18.0,0.0,1.0,CAR,Interception,-15.0,"3,18",73.0
0,1.0,10.0,1.0,1.0,PHI,Touchdown,40.0,"1,10",10.0
1,2.0,9.0,1.0,1.0,PHI,Touchdown,40.0,"2,9",9.0
2,3.0,3.0,1.0,1.0,PHI,Touchdown,40.0,"3,3",3.0
1,1.0,10.0,0.0,1.0,CAR,Interception,-26.0,"1,10",76.0
0,1.0,10.0,1.0,1.0,PHI,Punt,-22.0,"1,10",72.0
1,1.0,10.0,0.0,1.0,PHI,Punt,-22.0,"1,10",61.0
2,2.0,10.0,0.0,1.0,PHI,Punt,-22.0,"2,10",61.0
3,2.0,15.0,0.0,1.0,PHI,Punt,-22.0,"2,15",66.0
4,3.0,15.0,0.0,1.0,PHI,Punt,-22.0,"3,15",66.0
5,4.0,5.0,0.0,1.0,PHI,Punt,-22.0,"4,5",56.0
0,1.0,10.0,1.0,1.0,CAR,Punt,-17.0,"1,10",67.0
1,2.0,5.0,1.0,1.0,CAR,Punt,-17.0,"2,5",62.0
2,3.0,5.0,1.0,1.0,CAR,Punt,-17.0,"3,5",62.0
3,4.0,5.0,1.0,1.0,CAR,Punt,-17.0,"4,5",62.0
4,1.0,10.0,0.0,1.0,CAR,Punt,-17.0,"1,10",56.0
5,2.0,8.0,0.0,1.0,CAR,Punt,-17.0,"2,8",54.0
6,3.0,8.0,0.0,1.0,CAR,Punt,-17.0,"3,8",54.0
7,4.0,8.0,0.0,1.0,CAR,Punt,-17.0,"4,8",54.0
0,1.0,10.0,1.0,1.0,PHI,Fumble,-30.0,"1,10",80.0
1,2.0,7.0,1.0,1.0,PHI,Fumble,-30.0,"2,7",77.0
2,1.0,10.0,1.0,1.0,PHI,Fumble,-30.0,"1,10",66.0
3,2.0,9.0,1.0,1.0,PHI,Fumble,-30.0,"2,9",65.0
4,3.0,3.0,1.0,1.0,PHI,Fumble,-30.0,"3,3",59.0
6,1.0,10.0,0.0,1.0,PHI,Fumble,-30.0,"1,10",54.0
0,1.0,10.0,0.0,1.0,CAR,Punt,15.0,"1,10",35.0
1,2.0,10.0,0.0,1.0,CAR,Punt,15.0,"2,10",35.0
2,3.0,16.0,0.0,1.0,CAR,Punt,15.0,"3,16",41.0
3,3.0,26.0,0.0,1.0,CAR,Punt,15.0,"3,26",51.0
4,4.0,26.0,0.0,1.0,CAR,Punt,15.0,"4,26",51.0
0,1.0,10.0,0.0,1.0,PHI,Punt,-30.0,"1,10",80.0
1,2.0,11.0,0.0,1.0,PHI,Punt,-30.0,"2,11",81.0
2,3.0,6.0,0.0,1.0,PHI,Punt,-30.0,"3,6",76.0
3,4.0,6.0,0.0,1.0,PHI,Punt,-30.0,"4,6",76.0
0,1.0,10.0,0.0,1.0,CAR,Interception,-15.0,"1,10",65.0
1,2.0,7.0,0.0,1.0,CAR,Interception,-15.0,"2,7",62.0
0,1.0,10.0,1.0,1.0,PHI,Missed FG,8.0,"1,10",42.0
1,2.0,10.0,1.0,1.0,PHI,Missed FG,8.0,"2,10",42.0
2,3.0,3.0,1.0,1.0,PHI,Missed FG,8.0,"3,3",35.0
3,4.0,3.0,1.0,1.0,PHI,Missed FG,8.0,"4,3",35.0
4,1.0,10.0,1.0,1.0,PHI,Missed FG,8.0,"1,10",29.0
5,1.0,15.0,0.0,1.0,PHI,Missed FG,8.0,"1,15",34.0
6,2.0,13.0,0.0,1.0,PHI,Missed FG,8.0,"2,13",32.0
7,3.0,16.0,0.0,1.0,PHI,Missed FG,8.0,"3,16",35.0
8,4.0,14.0,0.0,1.0,PHI,Missed FG,8.0,"4,14",33.0
0,1.0,10.0,0.0,1.0,CAR,Fumble,-9.0,"1,10",59.0
1,2.0,6.0,0.0,1.0,CAR,Fumble,-9.0,"2,6",55.0
2,3.0,1.0,0.0,1.0,CAR,Fumble,-9.0,"3,1",50.0
0,1.0,10.0,0.0,1.0,PHI,Downs,3.0,"1,10",47.0
1,2.0,7.0,0.0,1.0,PHI,Downs,3.0,"2,7",44.0
2,3.0,1.0,0.0,1.0,PHI,Downs,3.0,"3,1",38.0
4,3.0,6.0,0.0,1.0,PHI,Downs,3.0,"3,6",43.0
5,4.0,1.0,0.0,1.0,PHI,Downs,3.0,"4,1",38.0
0,1.0,10.0,1.0,1.0,CAR,Downs,-3.0,"1,10",53.0
1,2.0,8.0,1.0,1.0,CAR,Downs,-3.0,"2,8",51.0
2,3.0,8.0,1.0,1.0,CAR,Downs,-3.0,"3,8",51.0
3,1.0,10.0,1.0,1.0,CAR,Downs,-3.0,"1,10",36.0
4,2.0,10.0,1.0,1.0,CAR,Downs,-3.0,"2,10",36.0
5,3.0,20.0,1.0,1.0,CAR,Downs,-3.0,"3,20",46.0
7,4.0,1.0,1.0,1.0,CAR,Downs,-3.0,"4,1",27.0
8,1.0,10.0,1.0,1.0,CAR,Downs,-3.0,"1,10",18.0
9,2.0,5.0,1.0,1.0,CAR,Downs,-3.0,"2,5",13.0
10,1.0,3.0,0.0,1.0,CAR,Downs,-3.0,"1,3",3.0
11,2.0,3.0,0.0,1.0,CAR,Downs,-3.0,"2,3",3.0
14,3.0,3.0,0.0,1.0,CAR,Downs,-3.0,"3,3",3.0
15,4.0,1.0,0.0,1.0,CAR,Downs,-3.0,"4,1",1.0
1,1.0,10.0,1.0,1.0,DEN,Punt,-30.0,"1,10",80.0
2,2.0,2.0,1.0,1.0,DEN,Punt,-30.0,"2,2",72.0
3,1.0,10.0,0.0,1.0,DEN,Punt,-30.0,"1,10",58.0
4,2.0,9.0,0.0,1.0,DEN,Punt,-30.0,"2,9",57.0
5,3.0,9.0,0.0,1.0,DEN,Punt,-30.0,"3,9",57.0
6,4.0,9.0,0.0,1.0,DEN,Punt,-30.0,"4,9",57.0
0,1.0,10.0,1.0,1.0,CIN,Punt,-38.0,"1,10",88.0
1,2.0,9.0,1.0,1.0,CIN,Punt,-38.0,"2,9",87.0
2,3.0,9.0,1.0,1.0,CIN,Punt,-38.0,"3,9",87.0
3,1.0,10.0,1.0,1.0,CIN,Punt,-38.0,"1,10",69.0
4,1.0,10.0,1.0,1.0,CIN,Punt,-38.0,"1,10",47.0
5,1.0,16.0,0.0,1.0,CIN,Punt,-38.0,"1,16",53.0
6,2.0,16.0,0.0,1.0,CIN,Punt,-38.0,"2,16",53.0
7,3.0,10.0,0.0,1.0,CIN,Punt,-38.0,"3,10",47.0
8,4.0,10.0,0.0,1.0,CIN,Punt,-38.0,"4,10",47.0
0,1.0,10.0,0.0,1.0,DEN,Punt,-34.0,"1,10",84.0
1,2.0,5.0,0.0,1.0,DEN,Punt,-34.0,"2,5",79.0
2,3.0,5.0,0.0,1.0,DEN,Punt,-34.0,"3,5",79.0
3,4.0,5.0,0.0,1.0,DEN,Punt,-34.0,"4,5",79.0
0,1.0,10.0,1.0,1.0,CIN,Downs,0.0,"1,10",50.0
1,1.0,15.0,1.0,1.0,CIN,Downs,0.0,"1,15",55.0
2,2.0,10.0,1.0,1.0,CIN,Downs,0.0,"2,10",50.0
3,3.0,2.0,1.0,1.0,CIN,Downs,0.0,"3,2",42.0
4,4.0,2.0,1.0,1.0,CIN,Downs,0.0,"4,2",42.0
5,1.0,10.0,1.0,1.0,CIN,Downs,0.0,"1,10",37.0
6,1.0,10.0,0.0,1.0,CIN,Downs,0.0,"1,10",18.0
7,2.0,5.0,0.0,1.0,CIN,Downs,0.0,"2,5",13.0
8,3.0,3.0,0.0,1.0,CIN,Downs,0.0,"3,3",11.0
9,4.0,2.0,0.0,1.0,CIN,Downs,0.0,"4,2",10.0
0,1.0,10.0,0.0,1.0,DEN,Punt,-6.0,"1,10",56.0
1,2.0,14.0,0.0,1.0,DEN,Punt,-6.0,"2,14",60.0
2,3.0,6.0,0.0,1.0,DEN,Punt,-6.0,"3,6",52.0
3,4.0,11.0,0.0,1.0,DEN,Punt,-6.0,"4,11",57.0
0,1.0,10.0,1.0,1.0,CIN,Punt,-18.0,"1,10",68.0
2,1.0,10.0,0.0,1.0,CIN,Punt,-18.0,"1,10",34.0
4,2.0,20.0,0.0,1.0,CIN,Punt,-18.0,"2,20",44.0
5,3.0,14.0,0.0,1.0,CIN,Punt,-18.0,"3,14",38.0
6,4.0,14.0,0.0,1.0,CIN,Punt,-18.0,"4,14",38.0
0,1.0,10.0,0.0,1.0,DEN,Punt,-34.0,"1,10",84.0
1,2.0,9.0,0.0,1.0,DEN,Punt,-34.0,"2,9",83.0
2,3.0,9.0,0.0,1.0,DEN,Punt,-34.0,"3,9",83.0
3,4.0,6.0,0.0,1.0,DEN,Punt,-34.0,"4,6",80.0
0,1.0,10.0,1.0,1.0,CIN,Interception,-17.0,"1,10",67.0
1,2.0,3.0,1.0,1.0,CIN,Interception,-17.0,"2,3",60.0
2,3.0,3.0,1.0,1.0,CIN,Interception,-17.0,"3,3",60.0
3,1.0,10.0,1.0,1.0,CIN,Interception,-17.0,"1,10",44.0
4,2.0,2.0,1.0,1.0,CIN,Interception,-17.0,"2,2",36.0
5,3.0,8.0,1.0,1.0,CIN,Interception,-17.0,"3,8",42.0
6,1.0,10.0,0.0,1.0,CIN,Interception,-17.0,"1,10",31.0
7,2.0,7.0,0.0,1.0,CIN,Interception,-17.0,"2,7",28.0
8,3.0,6.0,0.0,1.0,CIN,Interception,-17.0,"3,6",27.0
0,1.0,10.0,0.0,1.0,DEN,Punt,-30.0,"1,10",80.0
1,2.0,9.0,0.0,1.0,DEN,Punt,-30.0,"2,9",79.0
2,3.0,2.0,0.0,1.0,DEN,Punt,-30.0,"3,2",72.0
3,4.0,2.0,0.0,1.0,DEN,Punt,-30.0,"4,2",72.0
0,1.0,10.0,1.0,1.0,CIN,Punt,-18.0,"1,10",68.0
1,2.0,9.0,1.0,1.0,CIN,Punt,-18.0,"2,9",67.0
2,3.0,1.0,1.0,1.0,CIN,Punt,-18.0,"3,1",59.0
3,1.0,10.0,0.0,1.0,CIN,Punt,-18.0,"1,10",55.0
4,2.0,4.0,0.0,1.0,CIN,Punt,-18.0,"2,4",49.0
6,3.0,4.0,0.0,1.0,CIN,Punt,-18.0,"3,4",49.0
7,4.0,4.0,0.0,1.0,CIN,Punt,-18.0,"4,4",49.0
0,1.0,10.0,1.0,1.0,DEN,Field Goal,-32.0,"1,10",82.0
1,2.0,3.0,1.0,1.0,DEN,Field Goal,-32.0,"2,3",75.0
2,1.0,10.0,1.0,1.0,DEN,Field Goal,-32.0,"1,10",70.0
3,2.0,3.0,1.0,1.0,DEN,Field Goal,-32.0,"2,3",63.0
4,3.0,3.0,1.0,1.0,DEN,Field Goal,-32.0,"3,3",63.0
6,1.0,10.0,1.0,1.0,DEN,Field Goal,-32.0,"1,10",52.0
7,1.0,10.0,0.0,1.0,DEN,Field Goal,-32.0,"1,10",31.0
8,2.0,10.0,0.0,1.0,DEN,Field Goal,-32.0,"2,10",31.0
11,3.0,9.0,0.0,1.0,DEN,Field Goal,-32.0,"3,9",30.0
1,1.0,10.0,1.0,1.0,CIN,Punt,-30.0,"1,10",80.0
2,2.0,10.0,1.0,1.0,CIN,Punt,-30.0,"2,10",80.0
3,3.0,4.0,1.0,1.0,CIN,Punt,-30.0,"3,4",74.0
4,1.0,10.0,0.0,1.0,CIN,Punt,-30.0,"1,10",66.0
5,2.0,10.0,0.0,1.0,CIN,Punt,-30.0,"2,10",66.0
6,3.0,7.0,0.0,1.0,CIN,Punt,-30.0,"3,7",63.0
7,4.0,7.0,0.0,1.0,CIN,Punt,-30.0,"4,7",63.0
0,1.0,10.0,0.0,1.0,DEN,Punt,-36.0,"1,10",86.0
1,2.0,14.0,0.0,1.0,DEN,Punt,-36.0,"2,14",90.0
2,2.0,19.0,0.0,1.0,DEN,Punt,-36.0,"2,19",95.0
3,3.0,13.0,0.0,1.0,DEN,Punt,-36.0,"3,13",89.0
4,4.0,7.0,0.0,1.0,DEN,Punt,-36.0,"4,7",83.0
0,1.0,10.0,0.0,1.0,CIN,Punt,5.0,"1,10",45.0
1,2.0,4.0,0.0,1.0,CIN,Punt,5.0,"2,4",39.0
2,3.0,14.0,0.0,1.0,CIN,Punt,5.0,"3,14",49.0
3,4.0,20.0,0.0,1.0,CIN,Punt,5.0,"4,20",55.0
0,1.0,10.0,1.0,1.0,DEN,Punt,-45.0,"1,10",95.0
1,2.0,8.0,1.0,1.0,DEN,Punt,-45.0,"2,8",93.0
2,1.0,10.0,1.0,1.0,DEN,Punt,-45.0,"1,10",83.0
3,2.0,2.0,1.0,1.0,DEN,Punt,-45.0,"2,2",75.0
4,1.0,10.0,0.0,1.0,DEN,Punt,-45.0,"1,10",64.0
5,2.0,6.0,0.0,1.0,DEN,Punt,-45.0,"2,6",60.0
6,2.0,1.0,0.0,1.0,DEN,Punt,-45.0,"2,1",55.0
7,3.0,2.0,0.0,1.0,DEN,Punt,-45.0,"3,2",56.0
8,4.0,2.0,0.0,1.0,DEN,Punt,-45.0,"4,2",56.0
9,4.0,7.0,0.0,1.0,DEN,Punt,-45.0,"4,7",61.0
0,1.0,10.0,0.0,1.0,CIN,Punt,-33.0,"1,10",83.0
1,2.0,15.0,0.0,1.0,CIN,Punt,-33.0,"2,15",88.0
2,3.0,15.0,0.0,1.0,CIN,Punt,-33.0,"3,15",88.0
3,4.0,1.0,0.0,1.0,CIN,Punt,-33.0,"4,1",74.0
0,1.0,10.0,1.0,1.0,DEN,Field Goal,-16.0,"1,10",66.0
