,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition
1,2.0,7.0,1.0,1.0,GB,Touchdown,-21.0,"2,7",68.0
2,1.0,10.0,1.0,1.0,GB,Touchdown,-21.0,"1,10",47.0
3,2.0,8.0,1.0,1.0,GB,Touchdown,-21.0,"2,8",45.0
4,1.0,10.0,1.0,1.0,GB,Touchdown,-21.0,"1,10",35.0
5,2.0,10.0,1.0,1.0,GB,Touchdown,-21.0,"2,10",35.0
6,1.0,1.0,1.0,1.0,GB,Touchdown,-21.0,"1,1",1.0
1,1.0,10.0,1.0,1.0,TEN,Punt,-27.0,"1,10",77.0
2,2.0,2.0,1.0,1.0,TEN,Punt,-27.0,"2,2",69.0
3,1.0,10.0,1.0,1.0,TEN,Punt,-27.0,"1,10",66.0
4,1.0,10.0,0.0,1.0,TEN,Punt,-27.0,"1,10",55.0
5,2.0,10.0,0.0,1.0,TEN,Punt,-27.0,"2,10",55.0
6,3.0,10.0,0.0,1.0,TEN,Punt,-27.0,"3,10",55.0
7,4.0,17.0,0.0,1.0,TEN,Punt,-27.0,"4,17",62.0
0,1.0,10.0,1.0,1.0,GB,Touchdown,-30.0,"1,10",80.0
1,2.0,10.0,1.0,1.0,GB,Touchdown,-30.0,"2,10",80.0
2,1.0,10.0,1.0,1.0,GB,Touchdown,-30.0,"1,10",53.0
3,1.0,10.0,1.0,1.0,GB,Touchdown,-30.0,"1,10",35.0
4,2.0,10.0,1.0,1.0,GB,Touchdown,-30.0,"2,10",35.0
5,1.0,10.0,1.0,1.0,GB,Touchdown,-30.0,"1,10",24.0
6,2.0,6.0,1.0,1.0,GB,Touchdown,-30.0,"2,6",20.0
7,1.0,10.0,1.0,1.0,GB,Touchdown,-30.0,"1,10",12.0
1,1.0,10.0,0.0,1.0,TEN,Punt,-27.0,"1,10",77.0
2,2.0,10.0,0.0,1.0,TEN,Punt,-27.0,"2,10",77.0
3,3.0,9.0,0.0,1.0,TEN,Punt,-27.0,"3,9",76.0
4,4.0,17.0,0.0,1.0,TEN,Punt,-27.0,"4,17",84.0
0,1.0,7.0,1.0,1.0,GB,Touchdown,43.0,"1,7",7.0
1,1.0,10.0,0.0,1.0,TEN,Downs,-24.0,"1,10",74.0
2,2.0,11.0,0.0,1.0,TEN,Downs,-24.0,"2,11",75.0
3,3.0,11.0,0.0,1.0,TEN,Downs,-24.0,"3,11",75.0
4,4.0,3.0,0.0,1.0,TEN,Downs,-24.0,"4,3",67.0
0,1.0,10.0,1.0,1.0,GB,Touchdown,18.0,"1,10",32.0
1,2.0,5.0,1.0,1.0,GB,Touchdown,18.0,"2,5",27.0
2,3.0,1.0,1.0,1.0,GB,Touchdown,18.0,"3,1",23.0
3,3.0,11.0,1.0,1.0,GB,Touchdown,18.0,"3,11",33.0
4,4.0,2.0,1.0,1.0,GB,Touchdown,18.0,"4,2",24.0
5,1.0,10.0,1.0,1.0,GB,Touchdown,18.0,"1,10",21.0
6,1.0,9.0,1.0,1.0,GB,Touchdown,18.0,"1,9",9.0
7,2.0,9.0,1.0,1.0,GB,Touchdown,18.0,"2,9",9.0
1,1.0,10.0,0.0,1.0,TEN,Punt,-10.0,"1,10",60.0
2,2.0,10.0,0.0,1.0,TEN,Punt,-10.0,"2,10",60.0
3,3.0,13.0,0.0,1.0,TEN,Punt,-10.0,"3,13",63.0
4,4.0,6.0,0.0,1.0,TEN,Punt,-10.0,"4,6",56.0
0,1.0,10.0,0.0,1.0,GB,Punt,-40.0,"1,10",90.0
1,2.0,7.0,0.0,1.0,GB,Punt,-40.0,"2,7",87.0
3,3.0,8.0,0.0,1.0,GB,Punt,-40.0,"3,8",88.0
4,4.0,8.0,0.0,1.0,GB,Punt,-40.0,"4,8",88.0
0,1.0,10.0,1.0,1.0,TEN,Touchdown,-3.0,"1,10",53.0
1,2.0,2.0,1.0,1.0,TEN,Touchdown,-3.0,"2,2",45.0
3,3.0,8.0,1.0,1.0,TEN,Touchdown,-3.0,"3,8",51.0
4,1.0,10.0,1.0,1.0,TEN,Touchdown,-3.0,"1,10",41.0
5,2.0,10.0,1.0,1.0,TEN,Touchdown,-3.0,"2,10",41.0
6,1.0,2.0,1.0,1.0,TEN,Touchdown,-3.0,"1,2",2.0
1,1.0,10.0,1.0,1.0,CAR,Punt,-30.0,"1,10",80.0
2,2.0,6.0,1.0,1.0,CAR,Punt,-30.0,"2,6",76.0
3,2.0,14.0,1.0,1.0,CAR,Punt,-30.0,"2,14",84.0
4,1.0,10.0,1.0,1.0,CAR,Punt,-30.0,"1,10",70.0
5,1.0,10.0,0.0,1.0,CAR,Punt,-30.0,"1,10",56.0
6,2.0,5.0,0.0,1.0,CAR,Punt,-30.0,"2,5",51.0
7,3.0,7.0,0.0,1.0,CAR,Punt,-30.0,"3,7",53.0
8,3.0,12.0,0.0,1.0,CAR,Punt,-30.0,"3,12",58.0
9,4.0,12.0,0.0,1.0,CAR,Punt,-30.0,"4,12",58.0
0,1.0,10.0,1.0,1.0,OAK,Punt,-29.0,"1,10",79.0
1,2.0,9.0,1.0,1.0,OAK,Punt,-29.0,"2,9",78.0
2,1.0,10.0,0.0,1.0,OAK,Punt,-29.0,"1,10",56.0
3,2.0,8.0,0.0,1.0,OAK,Punt,-29.0,"2,8",54.0
4,3.0,1.0,0.0,1.0,OAK,Punt,-29.0,"3,1",47.0
5,4.0,6.0,0.0,1.0,OAK,Punt,-29.0,"4,6",52.0
0,1.0,10.0,1.0,1.0,CAR,Touchdown,-38.0,"1,10",88.0
1,2.0,13.0,1.0,1.0,CAR,Touchdown,-38.0,"2,13",91.0
2,3.0,1.0,1.0,1.0,CAR,Touchdown,-38.0,"3,1",79.0
3,1.0,10.0,1.0,1.0,CAR,Touchdown,-38.0,"1,10",72.0
4,1.0,10.0,1.0,1.0,CAR,Touchdown,-38.0,"1,10",43.0
5,1.0,10.0,1.0,1.0,CAR,Touchdown,-38.0,"1,10",27.0
6,1.0,20.0,1.0,1.0,CAR,Touchdown,-38.0,"1,20",37.0
7,2.0,22.0,1.0,1.0,CAR,Touchdown,-38.0,"2,22",39.0
8,3.0,6.0,1.0,1.0,CAR,Touchdown,-38.0,"3,6",23.0
1,1.0,10.0,1.0,1.0,OAK,Punt,-30.0,"1,10",80.0
2,2.0,8.0,1.0,1.0,OAK,Punt,-30.0,"2,8",78.0
3,3.0,1.0,1.0,1.0,OAK,Punt,-30.0,"3,1",71.0
4,1.0,10.0,0.0,1.0,OAK,Punt,-30.0,"1,10",56.0
5,2.0,3.0,0.0,1.0,OAK,Punt,-30.0,"2,3",49.0
6,3.0,2.0,0.0,1.0,OAK,Punt,-30.0,"3,2",48.0
8,4.0,4.0,0.0,1.0,OAK,Punt,-30.0,"4,4",50.0
0,1.0,10.0,0.0,1.0,CAR,Punt,-34.0,"1,10",84.0
1,2.0,12.0,0.0,1.0,CAR,Punt,-34.0,"2,12",86.0
2,3.0,5.0,0.0,1.0,CAR,Punt,-34.0,"3,5",79.0
3,4.0,3.0,0.0,1.0,CAR,Punt,-34.0,"4,3",77.0
0,1.0,10.0,1.0,1.0,OAK,Field Goal,-26.0,"1,10",76.0
1,2.0,9.0,1.0,1.0,OAK,Field Goal,-26.0,"2,9",75.0
2,1.0,10.0,1.0,1.0,OAK,Field Goal,-26.0,"1,10",40.0
3,2.0,10.0,1.0,1.0,OAK,Field Goal,-26.0,"2,10",40.0
4,3.0,12.0,1.0,1.0,OAK,Field Goal,-26.0,"3,12",42.0
5,1.0,10.0,1.0,1.0,OAK,Field Goal,-26.0,"1,10",23.0
6,2.0,9.0,1.0,1.0,OAK,Field Goal,-26.0,"2,9",22.0
7,1.0,10.0,0.0,1.0,OAK,Field Goal,-26.0,"1,10",11.0
8,2.0,8.0,0.0,1.0,OAK,Field Goal,-26.0,"2,8",9.0
9,3.0,6.0,0.0,1.0,OAK,Field Goal,-26.0,"3,6",7.0
10,4.0,2.0,0.0,1.0,OAK,Field Goal,-26.0,"4,2",3.0
1,1.0,10.0,1.0,1.0,CAR,Missed FG,-30.0,"1,10",80.0
2,2.0,10.0,1.0,1.0,CAR,Missed FG,-30.0,"2,10",80.0
3,3.0,10.0,1.0,1.0,CAR,Missed FG,-30.0,"3,10",80.0
5,1.0,10.0,1.0,1.0,CAR,Missed FG,-30.0,"1,10",74.0
6,2.0,11.0,1.0,1.0,CAR,Missed FG,-30.0,"2,11",75.0
7,3.0,3.0,1.0,1.0,CAR,Missed FG,-30.0,"3,3",67.0
8,1.0,10.0,1.0,1.0,CAR,Missed FG,-30.0,"1,10",53.0
9,2.0,5.0,1.0,1.0,CAR,Missed FG,-30.0,"2,5",48.0
10,1.0,10.0,0.0,1.0,CAR,Missed FG,-30.0,"1,10",31.0
12,2.0,9.0,0.0,1.0,CAR,Missed FG,-30.0,"2,9",30.0
13,3.0,9.0,0.0,1.0,CAR,Missed FG,-30.0,"3,9",30.0
14,4.0,9.0,0.0,1.0,CAR,Missed FG,-30.0,"4,9",30.0
0,1.0,10.0,0.0,1.0,OAK,Interception,-12.0,"1,10",62.0
1,2.0,10.0,0.0,1.0,OAK,Interception,-12.0,"2,10",62.0
2,3.0,10.0,0.0,1.0,OAK,Interception,-12.0,"3,10",62.0
0,1.0,10.0,1.0,1.0,CAR,Touchdown,21.0,"1,10",29.0
1,1.0,7.0,1.0,1.0,CAR,Touchdown,21.0,"1,7",7.0
3,2.0,3.0,1.0,1.0,CAR,Touchdown,21.0,"2,3",3.0
4,3.0,3.0,1.0,1.0,CAR,Touchdown,21.0,"3,3",3.0
1,1.0,10.0,0.0,1.0,OAK,End of Half,-30.0,"1,10",80.0
1,1.0,10.0,0.0,1.0,OAK,Punt,-30.0,"1,10",80.0
2,2.0,10.0,0.0,1.0,OAK,Punt,-30.0,"2,10",80.0
3,3.0,9.0,0.0,1.0,OAK,Punt,-30.0,"3,9",79.0
4,4.0,9.0,0.0,1.0,OAK,Punt,-30.0,"4,9",79.0
0,1.0,10.0,0.0,1.0,OAK,Punt,18.0,"1,10",32.0
1,2.0,14.0,0.0,1.0,OAK,Punt,18.0,"2,14",36.0
2,3.0,11.0,0.0,1.0,OAK,Punt,18.0,"3,11",33.0
3,3.0,21.0,0.0,1.0,OAK,Punt,18.0,"3,21",43.0
4,4.0,20.0,0.0,1.0,OAK,Punt,18.0,"4,20",42.0
0,1.0,10.0,1.0,1.0,CAR,Punt,-42.0,"1,10",92.0
1,2.0,10.0,1.0,1.0,CAR,Punt,-42.0,"2,10",92.0
2,3.0,5.0,1.0,1.0,CAR,Punt,-42.0,"3,5",87.0
3,1.0,10.0,1.0,1.0,CAR,Punt,-42.0,"1,10",82.0
4,2.0,6.0,1.0,1.0,CAR,Punt,-42.0,"2,6",78.0
5,3.0,6.0,1.0,1.0,CAR,Punt,-42.0,"3,6",78.0
6,1.0,10.0,0.0,1.0,CAR,Punt,-42.0,"1,10",63.0
7,2.0,11.0,0.0,1.0,CAR,Punt,-42.0,"2,11",64.0
8,3.0,8.0,0.0,1.0,CAR,Punt,-42.0,"3,8",61.0
9,3.0,18.0,0.0,1.0,CAR,Punt,-42.0,"3,18",71.0
10,4.0,18.0,0.0,1.0,CAR,Punt,-42.0,"4,18",71.0
0,1.0,10.0,1.0,1.0,OAK,Punt,-34.0,"1,10",84.0
1,2.0,10.0,1.0,1.0,OAK,Punt,-34.0,"2,10",84.0
2,3.0,10.0,1.0,1.0,OAK,Punt,-34.0,"3,10",84.0
3,1.0,10.0,1.0,1.0,OAK,Punt,-34.0,"1,10",72.0
4,2.0,7.0,1.0,1.0,OAK,Punt,-34.0,"2,7",69.0
5,3.0,4.0,1.0,1.0,OAK,Punt,-34.0,"3,4",66.0
6,1.0,10.0,0.0,1.0,OAK,Punt,-34.0,"1,10",58.0
7,2.0,10.0,0.0,1.0,OAK,Punt,-34.0,"2,10",58.0
8,3.0,11.0,0.0,1.0,OAK,Punt,-34.0,"3,11",59.0
9,4.0,11.0,0.0,1.0,OAK,Punt,-34.0,"4,11",59.0
0,1.0,10.0,1.0,1.0,CAR,Interception,-41.0,"1,10",91.0
1,1.0,14.0,0.0,1.0,CAR,Interception,-41.0,"1,14",95.0
2,2.0,10.0,0.0,1.0,CAR,Interception,-41.0,"2,10",91.0
3,3.0,12.0,0.0,1.0,CAR,Interception,-41.0,"3,12",93.0
0,1.0,10.0,1.0,1.0,OAK,Field Goal,32.0,"1,10",18.0
1,2.0,4.0,1.0,1.0,OAK,Field Goal,32.0,"2,4",12.0
2,2.0,9.0,1.0,1.0,OAK,Field Goal,32.0,"2,9",17.0
3,3.0,9.0,1.0,1.0,OAK,Field Goal,32.0,"3,9",17.0
4,1.0,8.0,0.0,1.0,OAK,Field Goal,32.0,"1,8",8.0
5,2.0,3.0,0.0,1.0,OAK,Field Goal,32.0,"2,3",3.0
6,2.0,13.0,0.0,1.0,OAK,Field Goal,32.0,"2,13",13.0
7,3.0,13.0,0.0,1.0,OAK,Field Goal,32.0,"3,13",13.0
8,4.0,13.0,0.0,1.0,OAK,Field Goal,32.0,"4,13",13.0
1,1.0,10.0,1.0,1.0,CAR,Punt,-30.0,"1,10",80.0
2,2.0,10.0,1.0,1.0,CAR,Punt,-30.0,"2,10",80.0
3,3.0,5.0,1.0,1.0,CAR,Punt,-30.0,"3,5",75.0
4,1.0,10.0,0.0,1.0,CAR,Punt,-30.0,"1,10",66.0
5,2.0,11.0,0.0,1.0,CAR,Punt,-30.0,"2,11",67.0
6,3.0,29.0,0.0,1.0,CAR,Punt,-30.0,"3,29",85.0
7,4.0,21.0,0.0,1.0,CAR,Punt,-30.0,"4,21",77.0
0,1.0,10.0,1.0,1.0,OAK,Downs,-24.0,"1,10",74.0
1,2.0,10.0,1.0,1.0,OAK,Downs,-24.0,"2,10",74.0
2,1.0,10.0,1.0,1.0,OAK,Downs,-24.0,"1,10",61.0
3,1.0,10.0,1.0,1.0,OAK,Downs,-24.0,"1,10",42.0
4,2.0,9.0,1.0,1.0,OAK,Downs,-24.0,"2,9",41.0
5,3.0,9.0,1.0,1.0,OAK,Downs,-24.0,"3,9",41.0
6,1.0,10.0,0.0,1.0,OAK,Downs,-24.0,"1,10",30.0
7,2.0,9.0,0.0,1.0,OAK,Downs,-24.0,"2,9",29.0
9,3.0,4.0,0.0,1.0,OAK,Downs,-24.0,"3,4",24.0
10,4.0,4.0,0.0,1.0,OAK,Downs,-24.0,"4,4",24.0
0,1.0,10.0,1.0,1.0,CAR,Field Goal,-26.0,"1,10",76.0
1,2.0,6.0,1.0,1.0,CAR,Field Goal,-26.0,"2,6",72.0
2,1.0,10.0,1.0,1.0,CAR,Field Goal,-26.0,"1,10",53.0
3,1.0,10.0,1.0,1.0,CAR,Field Goal,-26.0,"1,10",33.0
4,1.0,15.0,0.0,1.0,CAR,Field Goal,-26.0,"1,15",38.0
6,2.0,13.0,0.0,1.0,CAR,Field Goal,-26.0,"2,13",36.0
8,3.0,14.0,0.0,1.0,CAR,Field Goal,-26.0,"3,14",37.0
10,4.0,10.0,0.0,1.0,CAR,Field Goal,-26.0,"4,10",33.0
1,1.0,10.0,0.0,1.0,OAK,Downs,-29.0,"1,10",79.0
2,2.0,3.0,0.0,1.0,OAK,Downs,-29.0,"2,3",72.0
3,3.0,3.0,0.0,1.0,OAK,Downs,-29.0,"3,3",72.0
5,4.0,12.0,0.0,1.0,OAK,Downs,-29.0,"4,12",81.0
1,1.0,10.0,1.0,1.0,MIA,Missed FG,-30.0,"1,10",80.0
2,2.0,9.0,1.0,1.0,MIA,Missed FG,-30.0,"2,9",79.0
3,3.0,4.0,1.0,1.0,MIA,Missed FG,-30.0,"3,4",74.0
4,1.0,10.0,1.0,1.0,MIA,Missed FG,-30.0,"1,10",60.0
5,1.0,5.0,1.0,1.0,MIA,Missed FG,-30.0,"1,5",55.0
6,2.0,1.0,1.0,1.0,MIA,Missed FG,-30.0,"2,1",51.0
7,1.0,10.0,1.0,1.0,MIA,Missed FG,-30.0,"1,10",41.0
8,2.0,3.0,1.0,1.0,MIA,Missed FG,-30.0,"2,3",34.0
9,1.0,10.0,0.0,1.0,MIA,Missed FG,-30.0,"1,10",28.0
10,2.0,10.0,0.0,1.0,MIA,Missed FG,-30.0,"2,10",28.0
11,3.0,10.0,0.0,1.0,MIA,Missed FG,-30.0,"3,10",28.0
12,4.0,10.0,0.0,1.0,MIA,Missed FG,-30.0,"4,10",28.0
0,1.0,10.0,1.0,1.0,BUF,Fumble,-13.0,"1,10",63.0
1,1.0,10.0,1.0,1.0,BUF,Fumble,-13.0,"1,10",50.0
2,1.0,15.0,1.0,1.0,BUF,Fumble,-13.0,"1,15",55.0
3,1.0,10.0,0.0,1.0,BUF,Fumble,-13.0,"1,10",30.0
4,2.0,5.0,0.0,1.0,BUF,Fumble,-13.0,"2,5",25.0
0,1.0,10.0,1.0,1.0,MIA,Touchdown,-12.0,"1,10",62.0
1,2.0,1.0,1.0,1.0,MIA,Touchdown,-12.0,"2,1",53.0
2,1.0,10.0,1.0,1.0,MIA,Touchdown,-12.0,"1,10",43.0
3,2.0,10.0,1.0,1.0,MIA,Touchdown,-12.0,"2,10",43.0
4,3.0,6.0,1.0,1.0,MIA,Touchdown,-12.0,"3,6",39.0
5,1.0,10.0,1.0,1.0,MIA,Touchdown,-12.0,"1,10",29.0
6,2.0,4.0,1.0,1.0,MIA,Touchdown,-12.0,"2,4",23.0
7,3.0,1.0,1.0,1.0,MIA,Touchdown,-12.0,"3,1",20.0
8,1.0,10.0,1.0,1.0,MIA,Touchdown,-12.0,"1,10",17.0
1,1.0,10.0,1.0,1.0,BUF,Punt,-39.0,"1,10",89.0
2,2.0,8.0,1.0,1.0,BUF,Punt,-39.0,"2,8",87.0
4,3.0,1.0,1.0,1.0,BUF,Punt,-39.0,"3,1",80.0
5,1.0,10.0,1.0,1.0,BUF,Punt,-39.0,"1,10",78.0
6,2.0,10.0,1.0,1.0,BUF,Punt,-39.0,"2,10",78.0
7,2.0,15.0,1.0,1.0,BUF,Punt,-39.0,"2,15",83.0
8,1.0,10.0,1.0,1.0,BUF,Punt,-39.0,"1,10",61.0
9,1.0,15.0,0.0,1.0,BUF,Punt,-39.0,"1,15",66.0
10,2.0,15.0,0.0,1.0,BUF,Punt,-39.0,"2,15",66.0
11,3.0,10.0,0.0,1.0,BUF,Punt,-39.0,"3,10",61.0
12,4.0,10.0,0.0,1.0,BUF,Punt,-39.0,"4,10",61.0
0,1.0,10.0,0.0,1.0,MIA,Punt,-12.0,"1,10",62.0
1,2.0,3.0,0.0,1.0,MIA,Punt,-12.0,"2,3",55.0
2,3.0,1.0,0.0,1.0,MIA,Punt,-12.0,"3,1",53.0
3,4.0,1.0,0.0,1.0,MIA,Punt,-12.0,"4,1",53.0
0,1.0,10.0,1.0,1.0,BUF,Field Goal,-39.0,"1,10",89.0
1,2.0,6.0,1.0,1.0,BUF,Field Goal,-39.0,"2,6",85.0
3,1.0,10.0,0.0,1.0,BUF,Field Goal,-39.0,"1,10",23.0
4,2.0,10.0,0.0,1.0,BUF,Field Goal,-39.0,"2,10",23.0
5,3.0,13.0,0.0,1.0,BUF,Field Goal,-39.0,"3,13",26.0
6,4.0,11.0,0.0,1.0,BUF,Field Goal,-39.0,"4,11",24.0
1,1.0,10.0,1.0,1.0,MIA,Punt,-16.0,"1,10",66.0
2,2.0,5.0,1.0,1.0,MIA,Punt,-16.0,"2,5",61.0
3,1.0,10.0,0.0,1.0,MIA,Punt,-16.0,"1,10",55.0
4,2.0,10.0,0.0,1.0,MIA,Punt,-16.0,"2,10",55.0
5,3.0,4.0,0.0,1.0,MIA,Punt,-16.0,"3,4",49.0
6,4.0,4.0,0.0,1.0,MIA,Punt,-16.0,"4,4",49.0
0,1.0,10.0,0.0,1.0,BUF,Punt,-42.0,"1,10",92.0
1,2.0,5.0,0.0,1.0,BUF,Punt,-42.0,"2,5",87.0
2,3.0,5.0,0.0,1.0,BUF,Punt,-42.0,"3,5",87.0
3,4.0,5.0,0.0,1.0,BUF,Punt,-42.0,"4,5",87.0
0,1.0,10.0,0.0,1.0,MIA,Punt,1.0,"1,10",49.0
1,2.0,10.0,0.0,1.0,MIA,Punt,1.0,"2,10",49.0
2,3.0,5.0,0.0,1.0,MIA,Punt,1.0,"3,5",44.0
3,4.0,5.0,0.0,1.0,MIA,Punt,1.0,"4,5",44.0
0,1.0,10.0,0.0,1.0,BUF,Punt,-30.0,"1,10",80.0
1,2.0,6.0,0.0,1.0,BUF,Punt,-30.0,"2,6",76.0
2,3.0,7.0,0.0,1.0,BUF,Punt,-30.0,"3,7",77.0
3,4.0,5.0,0.0,1.0,BUF,Punt,-30.0,"4,5",75.0
0,1.0,10.0,1.0,1.0,MIA,Touchdown,-15.0,"1,10",65.0
1,2.0,8.0,1.0,1.0,MIA,Touchdown,-15.0,"2,8",63.0
2,1.0,10.0,1.0,1.0,MIA,Touchdown,-15.0,"1,10",33.0
3,1.0,2.0,1.0,1.0,MIA,Touchdown,-15.0,"1,2",2.0
5,2.0,1.0,1.0,1.0,MIA,Touchdown,-15.0,"2,1",1.0
1,1.0,10.0,0.0,1.0,BUF,End of Half,-30.0,"1,10",80.0
3,2.0,5.0,0.0,1.0,BUF,End of Half,-30.0,"2,5",75.0
4,2.0,10.0,0.0,1.0,BUF,End of Half,-30.0,"2,10",80.0
5,3.0,10.0,0.0,1.0,BUF,End of Half,-30.0,"3,10",80.0
1,1.0,10.0,1.0,1.0,BUF,Fumble,-30.0,"1,10",80.0
2,2.0,7.0,1.0,1.0,BUF,Fumble,-30.0,"2,7",77.0
3,1.0,10.0,0.0,1.0,BUF,Fumble,-30.0,"1,10",69.0
4,2.0,10.0,0.0,1.0,BUF,Fumble,-30.0,"2,10",69.0
0,1.0,10.0,1.0,1.0,MIA,Touchdown,-14.0,"1,10",64.0
1,1.0,10.0,1.0,1.0,MIA,Touchdown,-14.0,"1,10",36.0
2,2.0,10.0,1.0,1.0,MIA,Touchdown,-14.0,"2,10",36.0
3,3.0,2.0,1.0,1.0,MIA,Touchdown,-14.0,"3,2",28.0
4,1.0,10.0,1.0,1.0,MIA,Touchdown,-14.0,"1,10",25.0
5,2.0,10.0,1.0,1.0,MIA,Touchdown,-14.0,"2,10",25.0
6,3.0,5.0,1.0,1.0,MIA,Touchdown,-14.0,"3,5",20.0
7,1.0,10.0,1.0,1.0,MIA,Touchdown,-14.0,"1,10",14.0
8,2.0,8.0,1.0,1.0,MIA,Touchdown,-14.0,"2,8",12.0
9,3.0,8.0,1.0,1.0,MIA,Touchdown,-14.0,"3,8",12.0
0,1.0,10.0,1.0,1.0,BUF,Fumble,-30.0,"1,10",80.0
1,2.0,10.0,1.0,1.0,BUF,Fumble,-30.0,"2,10",80.0
2,1.0,10.0,0.0,1.0,BUF,Fumble,-30.0,"1,10",68.0
3,2.0,9.0,0.0,1.0,BUF,Fumble,-30.0,"2,9",67.0
4,3.0,7.0,0.0,1.0,BUF,Fumble,-30.0,"3,7",65.0
0,1.0,10.0,0.0,1.0,MIA,Field Goal,21.0,"1,10",29.0
1,2.0,18.0,0.0,1.0,MIA,Field Goal,21.0,"2,18",37.0
2,3.0,18.0,0.0,1.0,MIA,Field Goal,21.0,"3,18",37.0
3,4.0,8.0,0.0,1.0,MIA,Field Goal,21.0,"4,8",27.0
1,1.0,10.0,1.0,1.0,BUF,Punt,-30.0,"1,10",80.0
2,1.0,20.0,0.0,1.0,BUF,Punt,-30.0,"1,20",90.0
3,2.0,20.0,0.0,1.0,BUF,Punt,-30.0,"2,20",90.0
4,3.0,19.0,0.0,1.0,BUF,Punt,-30.0,"3,19",89.0
5,4.0,13.0,0.0,1.0,BUF,Punt,-30.0,"4,13",83.0
0,1.0,10.0,1.0,1.0,MIA,Punt,-13.0,"1,10",63.0
1,2.0,6.0,1.0,1.0,MIA,Punt,-13.0,"2,6",59.0
2,1.0,10.0,1.0,1.0,MIA,Punt,-13.0,"1,10",50.0
3,2.0,5.0,1.0,1.0,MIA,Punt,-13.0,"2,5",45.0
4,3.0,3.0,1.0,1.0,MIA,Punt,-13.0,"3,3",43.0
5,1.0,10.0,0.0,1.0,MIA,Punt,-13.0,"1,10",32.0
6,2.0,8.0,0.0,1.0,MIA,Punt,-13.0,"2,8",30.0
7,3.0,12.0,0.0,1.0,MIA,Punt,-13.0,"3,12",34.0
8,4.0,13.0,0.0,1.0,MIA,Punt,-13.0,"4,13",35.0
0,1.0,10.0,1.0,1.0,BUF,Touchdown,-30.0,"1,10",80.0
1,2.0,7.0,1.0,1.0,BUF,Touchdown,-30.0,"2,7",77.0
2,3.0,1.0,1.0,1.0,BUF,Touchdown,-30.0,"3,1",71.0
3,1.0,10.0,1.0,1.0,BUF,Touchdown,-30.0,"1,10",69.0
4,2.0,8.0,1.0,1.0,BUF,Touchdown,-30.0,"2,8",67.0
5,3.0,13.0,1.0,1.0,BUF,Touchdown,-30.0,"3,13",72.0
6,1.0,10.0,1.0,1.0,BUF,Touchdown,-30.0,"1,10",31.0
7,1.0,10.0,1.0,1.0,BUF,Touchdown,-30.0,"1,10",20.0
8,2.0,10.0,1.0,1.0,BUF,Touchdown,-30.0,"2,10",20.0
9,2.0,5.0,1.0,1.0,BUF,Touchdown,-30.0,"2,5",15.0
10,3.0,5.0,1.0,1.0,BUF,Touchdown,-30.0,"3,5",15.0
11,1.0,9.0,1.0,1.0,BUF,Touchdown,-30.0,"1,9",9.0
12,2.0,2.0,1.0,1.0,BUF,Touchdown,-30.0,"2,2",2.0
1,1.0,10.0,1.0,1.0,MIA,Punt,-26.0,"1,10",76.0
2,2.0,8.0,1.0,1.0,MIA,Punt,-26.0,"2,8",74.0
3,1.0,10.0,0.0,1.0,MIA,Punt,-26.0,"1,10",66.0
5,2.0,9.0,0.0,1.0,MIA,Punt,-26.0,"2,9",65.0
6,3.0,5.0,0.0,1.0,MIA,Punt,-26.0,"3,5",61.0
7,4.0,8.0,0.0,1.0,MIA,Punt,-26.0,"4,8",64.0
0,1.0,10.0,1.0,1.0,BUF,Interception,-35.0,"1,10",85.0
1,2.0,17.0,1.0,1.0,BUF,Interception,-35.0,"2,17",92.0
2,3.0,8.0,1.0,1.0,BUF,Interception,-35.0,"3,8",83.0
3,1.0,10.0,1.0,1.0,BUF,Interception,-35.0,"1,10",69.0
4,2.0,1.0,1.0,1.0,BUF,Interception,-35.0,"2,1",60.0
5,1.0,10.0,1.0,1.0,BUF,Interception,-35.0,"1,10",45.0
6,1.0,25.0,1.0,1.0,BUF,Interception,-35.0,"1,25",60.0
7,2.0,10.0,1.0,1.0,BUF,Interception,-35.0,"2,10",45.0
8,3.0,10.0,1.0,1.0,BUF,Interception,-35.0,"3,10",45.0
9,3.0,5.0,1.0,1.0,BUF,Interception,-35.0,"3,5",40.0
10,1.0,10.0,1.0,1.0,BUF,Interception,-35.0,"1,10",30.0
11,2.0,10.0,1.0,1.0,BUF,Interception,-35.0,"2,10",30.0
12,3.0,10.0,1.0,1.0,BUF,Interception,-35.0,"3,10",30.0
14,4.0,5.0,1.0,1.0,BUF,Interception,-35.0,"4,5",25.0
16,1.0,10.0,1.0,1.0,BUF,Interception,-35.0,"1,10",20.0
17,2.0,7.0,1.0,1.0,BUF,Interception,-35.0,"2,7",17.0
19,1.0,1.0,0.0,1.0,BUF,Interception,-35.0,"1,1",1.0
1,1.0,10.0,1.0,1.0,PIT,Punt,-16.0,"1,10",66.0
2,1.0,10.0,0.0,1.0,PIT,Punt,-16.0,"1,10",53.0
3,2.0,10.0,0.0,1.0,PIT,Punt,-16.0,"2,10",53.0
4,3.0,7.0,0.0,1.0,PIT,Punt,-16.0,"3,7",50.0
5,4.0,14.0,0.0,1.0,PIT,Punt,-16.0,"4,14",57.0
